
-0.146864  -0.000034  0.040999  -0.000007
-0.000034  -0.006931  0.000002  -0.000132
0.040999  0.000002  0.038106  0.000016
-0.000007  -0.000132  0.000016  -0.007078
-0.000346  -0.000000  -0.000003  -0.001315
0.000004  0.011360  -0.000015  -0.000003
0.009756  0.000007  0.016254  -0.000006
0.000008  -0.000003  -0.000010  0.011361
-0.000181  -0.001287  0.000001  0.000001
-0.077763  -0.026746  0.075214  -0.046348
0.026739  -0.030679  -0.010565  0.008238
-0.075221  -0.010575  0.003894  -0.018326
0.046347  0.008242  -0.018319  -0.021169
-0.008460  0.009486  0.011366  0.001023
0.013496  -0.015572  -0.010658  0.011051
-0.016098  -0.012195  -0.003746  -0.021132
0.023393  0.011055  -0.018476  -0.002794
-0.004891  -0.009920  0.006569  0.009478
-0.071773  -0.071244  0.009800  -0.041170
0.071272  -0.004435  -0.014500  0.012628
0.009800  0.015525  -0.017570  0.007776
0.041116  0.012898  -0.009563  -0.019091
-0.023436  -0.020304  0.001463  0.002768
-0.002445  -0.002944  0.019461  -0.002871
0.017146  0.012379  0.001445  0.007366
-0.001311  -0.002637  0.011367  0.000205
0.013844  -0.002478  -0.000995  0.024176
-0.006699  -0.010853  0.007633  -0.009393
0.010853  0.008640  -0.009388  0.012302
-0.007633  -0.009387  0.002277  -0.008656
0.009393  0.012302  -0.008656  0.004570
-0.002163  -0.003091  0.002994  -0.002326
0.001704  0.002569  -0.001181  0.003005
0.000537  0.000375  -0.001884  0.000319
0.001526  0.003012  -0.000995  0.001646
0.000313  -0.000798  -0.000393  0.001638
-0.002145  -0.005049  0.000188  -0.002917
0.005050  0.008627  -0.000585  0.006054
0.000188  0.000583  -0.001597  0.000339
0.002915  0.006049  -0.000336  0.001641
-0.000895  -0.001924  0.000070  -0.000817
-0.000042  -0.000127  0.000389  -0.000085
0.000609  0.001242  -0.000020  0.000717
-0.000023  -0.000079  0.000223  -0.000028
0.000518  0.000820  -0.000042  0.000987
-0.000145  0.000032  0.000192  -0.000060
-0.000032  0.001590  0.000034  0.000987
-0.000192  0.000034  0.000054  -0.000063
0.000060  0.000987  -0.000063  0.000452
-0.000071  -0.000010  0.000097  -0.000049
-0.000003  0.000134  0.000001  0.000083
0.000037  -0.000008  -0.000070  0.000015
0.000006  0.000083  -0.000002  0.000038
0.000041  -0.000059  -0.000056  -0.000009
-0.002133  0.005028  0.000187  0.002901
-0.005028  0.008610  0.000580  0.006030
0.000187  -0.000582  -0.001589  -0.000334
-0.002903  0.006035  0.000337  0.001639
-0.000891  0.001920  0.000071  0.000812
0.000041  -0.000123  -0.000386  -0.000080
0.000606  -0.001235  -0.000020  -0.000713
0.000025  -0.000086  -0.000225  -0.000031
0.000513  -0.000810  -0.000040  -0.000975
-0.006673  0.013521  0.007605  0.004687
-0.013523  0.016233  0.012168  0.007898
-0.007605  0.012165  0.002269  0.003792
-0.004688  0.007901  0.003795  -0.003016
-0.001348  0.002657  0.001831  -0.000547
-0.002165  0.004466  0.001444  0.001900
0.000536  -0.000466  -0.001877  -0.000166
-0.000710  0.001894  0.000523  -0.000266
0.001711  -0.002567  -0.002388  -0.002059
-0.071701  0.071229  0.009792  0.041071
-0.071202  -0.004419  0.015522  0.012888
0.009791  -0.014490  -0.017549  -0.009556
-0.041133  0.012622  0.007768  -0.019079
-0.023694  0.020944  0.001592  -0.002810
0.002356  -0.002969  -0.019547  -0.002623
0.017128  -0.012565  0.001445  -0.007021
0.001460  -0.002853  -0.011173  0.000228
0.013346  0.003162  -0.000769  -0.023510
-0.077692  0.053493  0.075139  -0.000008
-0.053502  -0.016420  0.021122  -0.000016
-0.075145  0.021112  0.003883  0.000023
0.000003  -0.000012  0.000029  -0.035426
-0.000007  -0.000003  0.000018  -0.015390
-0.026980  0.003595  0.021299  -0.000007
-0.016068  0.024376  -0.003748  0.000012
0.000001  -0.000004  0.000009  -0.021938
0.009765  0.006488  -0.013114  0.000004
-0.071671  -0.000032  0.009790  -0.082219
-0.000043  -0.026457  -0.001032  0.000159
0.009790  -0.001032  -0.017555  0.017326
0.082220  -0.000093  -0.017328  0.002991
0.000281  0.025442  -0.000129  0.000523
0.000087  0.001800  0.000109  0.000103
0.017121  0.000190  0.001443  0.014399
-0.002770  -0.000129  0.022503  -0.004541
-0.027181  -0.000217  0.001764  -0.019005
-0.006700  -0.002708  0.007634  -0.014098
0.002707  -0.005067  -0.002801  0.004387
-0.007634  -0.002802  0.002277  -0.012462
0.014097  0.004387  -0.012458  0.018280
-0.000810  0.001340  0.001157  -0.001809
0.000470  -0.000730  -0.000271  0.001108
0.000537  0.000088  -0.001884  0.000484
0.002239  0.001100  -0.001520  0.004945
-0.002031  -0.001315  0.002790  -0.003391
-0.006303  -0.007529  0.000685  -0.013047
0.007546  0.002510  -0.001048  0.011774
0.000689  0.001072  -0.004731  0.001858
0.013075  0.011773  -0.001815  0.016117
-0.002239  -0.001714  0.000194  -0.004891
-0.000085  -0.000078  0.000830  -0.000261
0.001605  0.001742  -0.000031  0.003020
-0.000147  -0.000261  0.001438  -0.000380
-0.001294  -0.002910  0.000112  -0.001717
