
-0.372870  -0.126217  -0.026885  0.001041
-0.126217  0.420597  0.080394  -0.001296
-0.026885  0.080394  -0.082145  -0.017887
0.001041  -0.001296  -0.017887  -0.224230
-0.015581  0.046495  0.003258  -0.010294
0.144242  -0.081699  -0.077781  -0.011229
-0.002333  0.001468  -0.011697  0.002625
0.083399  -0.047309  -0.072813  -0.006491
0.315903  -0.242614  -0.212992  -0.000758
-0.002665  -0.006347  0.000312  -0.017084
-0.227999  0.163497  0.146158  0.001620
-0.001527  -0.003652  -0.000718  -0.009904
-0.182628  0.140587  0.135262  0.000442
-0.094385  -0.019572  0.061341  -0.001867
-0.016572  -0.026762  -0.001524  0.023343
0.081685  0.024716  -0.060503  0.000415
-0.009539  -0.015434  -0.001541  0.013479
0.054478  0.011181  -0.056391  0.001082
-0.000019  -0.000057  0.001130  -0.000019
-0.001125  -0.001902  0.022548  -0.047192
-0.069210  0.038941  0.023061  -0.026817
0.000261  0.000483  0.004175  0.071070
-0.039968  0.022479  0.012852  -0.015426
0.000649  0.001115  0.009086  0.027311
-0.097781  0.074559  0.082824  -0.020842
-0.156090  -0.092639  -0.053921  -0.164443
-0.095123  0.048610  0.063619  0.019478
0.054826  -0.064606  0.017662  0.028536
0.169173  -0.015723  0.028909  0.046286
0.031646  -0.037279  0.028688  0.016493
-0.001622  -0.059611  0.004755  -0.051344
0.069948  -0.039655  -0.035080  -0.022763
-0.000955  -0.034416  -0.008552  -0.029665
-0.000723  0.040486  0.027846  0.024985
-0.035699  0.019320  -0.003884  -0.031700
-0.042218  -0.024536  -0.059413  -0.028331
-0.020614  0.011137  -0.023565  -0.018324
0.000426  -0.023352  -0.029428  -0.014395
-0.053853  0.018189  0.011702  -0.037289
-0.061858  0.111503  -0.028566  -0.001732
-0.043904  0.083739  -0.017768  0.074362
-0.035673  0.064347  -0.022999  -0.000998
0.031072  -0.010574  -0.015434  0.021445
0.000001  -0.000007  0.005329  0.000004
0.052779  -0.023789  0.008427  0.020307
0.065193  -0.081350  0.041288  0.022629
-0.036389  -0.039022  0.031844  -0.063005
0.037580  -0.046923  0.031119  0.013063
-0.030499  0.013773  0.014647  -0.011715
0.007759  0.023383  0.000861  0.006924
-0.144758  -0.074196  0.000194  -0.144462
-0.096453  0.014813  -0.009716  0.001994
0.000247  0.019159  -0.034588  0.004565
0.155292  -0.012849  0.004245  0.037160
-0.066093  0.048966  -0.008422  -0.042910
